% Recoded by WEISmonths, Mon Nov 29 02:11:48 2004
% from http://www.ku.edu/~keds/data.html
*vertices 485
123: 441 180 1 [203]
53: 450 195 1 [203]
160: 250 190 1 [203]
90: 339 134 1 [203]
195: 190 319 1 [203]
212: 133 302 1 [203]
23: 406 99 1 [203]
90: 339 134 1 [203]
122: 180 441 1 [203]
212: 190 251 1 [203]
120: 330 337 1 [203]
121: 407 195 1 [203]
213: 394 319 1 [203]
213: 133 319 1 [203]
192: 401 5 1 [203]
212: 133 429 1 [203]
82: 186 171 1 [203]
182: 219 190 1 [203]
223: 190 243 1 [203]
172: 251 319 1 [203]
64: 330 322 1 [203]
23: 202 337 1 [203]
64: 271 190 1 [203]
23: 190 319 1 [203]
10: 180 441 1 [203]
160: 384 44 1 [203]
212: 229 375 1 [203]
223: 187 96 1 [203]
31: 190 407 1 [203]
31: 407 190 1 [203]
32: 441 180 1 [203]
223: 17 190 1 [203]
223: 17 190 1 [203]
120: 436 241 1 [203]
191: 190 319 1 [203]
212: 319 329 1 [203]
212: 202 330 1 [203]
81: 271 190 1 [203]
81: 190 271 1 [203]
31: 190 407 1 [203]
33: 407 190 1 [203]
31: 407 190 1 [203]
33: 190 407 1 [203]
102: 195 408 1 [203]
211: 319 202 1 [203]
23: 195 407 1 [203]
198: 408 190 1 [203]
31: 5 96 1 [203]
31: 96 5 1 [203]
212: 339 190 1 [203]
23: 441 384 1 [203]
173: 450 448 1 [203]
182: 448 288 1 [203]
223: 96 99 1 [203]
81: 17 190 1 [203]
81: 190 17 1 [203]
42: 222 180 1 [203]
223: 250 190 1 [203]
225: 243 190 1 [203]
120: 243 250 1 [203]
223: 202 187 1 [203]
223: 190 243 1 [203]
223: 202 330 1 [203]
32: 337 319 1 [203]
223: 243 190 1 [203]
223: 243 190 1 [203]
223: 243 190 1 [203]
23: 407 195 1 [203]
95: 407 190 1 [203]
40: 441 190 1 [203]
40: 441 407 1 [203]
120: 401 96 1 [203]
173: 427 281 1 [203]
160: 384 44 1 [203]
90: 450 448 1 [203]
220: 450 44 1 [203]
81: 5 450 1 [203]
81: 450 5 1 [203]
34: 96 281 1 [203]
212: 431 17 1 [203]
212: 448 17 1 [203]
223: 190 186 1 [203]
223: 202 243 1 [203]
65: 190 319 1 [203]
223: 250 190 1 [203]
73: 250 190 1 [203]
22: 195 407 1 [203]
213: 337 326 1 [203]
11: 190 319 1 [203]
23: 339 448 1 [203]
32: 190 441 1 [203]
33: 441 190 1 [203]
140: 401 96 1 [203]
140: 401 433 1 [203]
23: 441 180 1 [203]
223: 190 195 1 [203]
223: 187 202 1 [203]
223: 202 243 1 [203]
172: 241 271 1 [203]
200: 241 271 1 [203]
190: 190 343 1 [203]
223: 343 207 1 [203]
223: 202 17 1 [203]
223: 202 319 1 [203]
81: 375 5 1 [203]
81: 5 375 1 [203]
23: 441 448 1 [203]
25: 448 436 1 [204]
204: 99 96 1 [204]
191: 370 441 1 [204]
211: 211 441 1 [204]
112: 180 448 1 [204]
212: 195 190 1 [204]
81: 190 370 1 [204]
81: 370 190 1 [204]
31: 220 222 1 [204]
223: 202 319 1 [204]
223: 202 17 1 [204]
81: 319 190 1 [204]
23: 380 222 1 [204]
32: 448 339 1 [204]
33: 339 448 1 [204]
80: 99 44 1 [204]
212: 96 188 1 [204]
81: 220 124 1 [204]
122: 222 190 1 [204]
122: 448 339 1 [204]
40: 342 337 1 [204]
40: 342 190 1 [204]
31: 195 407 1 [204]
31: 195 250 1 [204]
73: 370 190 1 [204]
23: 379 380 1 [204]
32: 311 17 1 [204]
33: 17 311 1 [204]
32: 450 448 1 [204]
213: 99 124 1 [204]
213: 99 448 1 [204]
121: 96 190 1 [204]
121: 96 370 1 [204]
81: 448 94 1 [204]
81: 94 448 1 [204]
80: 17 180 1 [204]
112: 180 234 1 [204]
121: 190 210 1 [204]
181: 190 319 1 [204]
25: 319 75 1 [204]
64: 319 329 1 [204]
64: 319 343 1 [204]
64: 319 190 1 [204]
90: 17 319 1 [204]
82: 190 319 1 [204]
82: 319 190 1 [204]
82: 305 96 1 [204]
120: 315 96 1 [204]
120: 315 96 1 [204]
94: 379 380 1 [204]
210: 243 252 1 [204]
31: 17 311 1 [204]
31: 311 17 1 [204]
31: 17 311 1 [204]
31: 311 17 1 [204]
94: 379 17 1 [204]
31: 180 17 1 [204]
225: 234 171 1 [204]
212: 190 202 1 [204]
212: 190 202 1 [204]
102: 243 448 1 [204]
31: 337 329 1 [204]
31: 329 337 1 [204]
32: 195 96 1 [204]
33: 96 195 1 [204]
73: 124 319 1 [204]
101: 190 319 1 [204]
101: 337 319 1 [204]
23: 190 450 1 [204]
24: 190 17 1 [204]
190: 190 342 1 [204]
111: 190 441 1 [204]
120: 315 17 1 [204]
23: 379 380 1 [204]
23: 364 44 1 [204]
23: 364 375 1 [204]
31: 17 311 1 [204]
31: 311 17 1 [204]
23: 171 379 1 [204]
34: 180 441 1 [204]
22: 441 180 1 [204]
23: 448 407 1 [204]
23: 448 190 1 [204]
31: 448 195 1 [204]
182: 190 337 1 [204]
31: 441 195 1 [204]
32: 450 407 1 [204]
223: 343 202 1 [204]
41: 407 448 1 [204]
31: 408 448 1 [204]
31: 448 408 1 [204]
22: 372 370 1 [204]
13: 380 450 1 [204]
220: 96 401 1 [204]
170: 433 401 1 [204]
22: 448 171 1 [204]
25: 448 44 1 [204]
13: 235 55 1 [204]
20: 17 180 1 [204]
31: 448 441 1 [204]
223: 243 186 1 [204]
223: 202 187 1 [204]
82: 322 448 1 [204]
82: 448 322 1 [204]
82: 322 190 1 [204]
82: 190 322 1 [204]
82: 448 190 1 [204]
82: 190 448 1 [204]
31: 195 222 1 [204]
31: 222 195 1 [204]
54: 339 330 1 [204]
64: 319 190 1 [204]
82: 190 319 1 [204]
41: 451 195 1 [204]
212: 368 190 1 [204]
33: 380 131 1 [204]
32: 448 427 1 [204]
33: 427 448 1 [204]
140: 64 448 1 [204]
60: 114 448 1 [204]
122: 180 17 1 [204]
122: 183 441 1 [204]
23: 195 448 1 [204]
210: 448 180 1 [204]
223: 202 343 1 [204]
223: 319 343 1 [204]
223: 202 343 1 [204]
223: 319 343 1 [204]
140: 195 190 1 [204]
31: 195 99 1 [204]
31: 99 195 1 [204]
32: 195 96 1 [204]
33: 96 195 1 [204]
102: 190 96 1 [204]
191: 190 319 1 [204]
32: 450 190 1 [204]
33: 190 450 1 [204]
32: 450 407 1 [204]
33: 407 450 1 [204]
102: 315 3 1 [204]
121: 180 441 1 [204]
121: 180 234 1 [204]
23: 315 288 1 [204]
70: 315 288 1 [204]
210: 220 370 1 [204]
72: 243 448 1 [204]
32: 243 448 1 [204]
212: 271 18 1 [204]
122: 281 190 1 [204]
94: 222 220 1 [204]
223: 202 319 1 [204]
223: 202 343 1 [204]
31: 195 337 1 [204]
31: 337 195 1 [204]
220: 448 195 1 [204]
225: 401 433 1 [204]
32: 124 448 1 [204]
172: 362 17 1 [204]
31: 362 131 1 [204]
31: 131 362 1 [204]
212: 220 222 1 [204]
173: 171 220 1 [204]
212: 220 222 1 [204]
223: 202 343 1 [204]
223: 319 343 1 [204]
181: 319 343 1 [204]
12: 202 343 1 [204]
65: 322 190 1 [204]
32: 195 448 1 [204]
33: 448 195 1 [204]
25: 195 190 1 [204]
122: 407 195 1 [204]
223: 17 207 1 [204]
41: 319 343 1 [204]
64: 190 319 1 [204]
140: 370 220 1 [204]
123: 133 171 1 [204]
121: 362 441 1 [204]
141: 171 220 1 [204]
200: 222 220 1 [204]
111: 220 180 1 [204]
150: 190 222 1 [204]
223: 190 441 1 [204]
12: 202 343 1 [204]
32: 202 343 1 [204]
33: 343 202 1 [204]
32: 337 190 1 [204]
82: 190 337 1 [204]
82: 337 190 1 [204]
31: 195 448 1 [204]
31: 448 195 1 [204]
32: 190 448 1 [204]
32: 195 448 1 [204]
33: 448 195 1 [204]
31: 330 96 1 [204]
95: 195 448 1 [204]
112: 190 57 1 [204]
23: 441 180 1 [204]
31: 441 180 1 [204]
31: 180 441 1 [204]
67: 99 98 1 [204]
95: 450 407 1 [204]
95: 195 407 1 [204]
32: 195 190 1 [204]
33: 190 195 1 [204]
25: 450 190 1 [204]
25: 450 407 1 [204]
31: 190 407 1 [204]
31: 407 190 1 [204]
210: 222 180 1 [204]
212: 220 222 1 [204]
25: 343 337 1 [204]
65: 202 337 1 [204]
191: 190 342 1 [204]
198: 202 342 1 [204]
94: 319 342 1 [204]
122: 319 190 1 [204]
32: 319 343 1 [204]
212: 204 207 1 [204]
101: 450 448 1 [204]
101: 450 190 1 [204]
32: 190 425 1 [204]
33: 425 190 1 [204]
94: 234 427 1 [204]
23: 234 180 1 [204]
220: 379 474 1 [204]
220: 474 379 1 [204]
200: 96 241 1 [204]
141: 171 133 1 [204]
84: 180 183 1 [204]
95: 195 407 1 [204]
23: 195 407 1 [204]
42: 190 450 1 [204]
32: 337 339 1 [204]
33: 339 337 1 [204]
66: 342 330 1 [204]
43: 319 343 1 [204]
198: 319 190 1 [204]
66: 319 343 1 [204]
182: 319 190 1 [204]
111: 427 234 1 [204]
73: 99 44 1 [204]
90: 99 288 1 [204]
34: 94 427 1 [204]
42: 94 427 1 [204]
102: 124 190 1 [204]
41: 211 195 1 [204]
32: 190 211 1 [204]
73: 195 190 1 [204]
81: 180 183 1 [204]
197: 341 243 1 [204]
82: 450 337 1 [204]
32: 186 401 1 [204]
33: 401 186 1 [204]
32: 330 401 1 [204]
33: 401 330 1 [204]
80: 195 407 1 [204]
41: 411 195 1 [204]
64: 319 343 1 [204]
64: 319 329 1 [204]
32: 190 279 1 [204]
222: 441 180 1 [204]
40: 180 448 1 [204]
23: 437 436 1 [204]
160: 315 96 1 [204]
191: 180 133 1 [204]
23: 450 180 1 [204]
23: 190 468 1 [204]
102: 207 210 1 [204]
32: 190 342 1 [204]
33: 342 190 1 [204]
32: 448 407 1 [204]
32: 450 408 1 [204]
33: 408 450 1 [204]
32: 330 401 1 [204]
33: 401 330 1 [204]
22: 190 448 1 [204]
24: 448 450 1 [204]
73: 411 450 1 [204]
25: 411 450 1 [204]
223: 319 207 1 [204]
223: 190 319 1 [204]
223: 319 207 1 [204]
32: 124 44 1 [204]
33: 44 124 1 [204]
32: 124 384 1 [204]
33: 384 124 1 [204]
32: 124 73 1 [204]
33: 73 124 1 [204]
212: 315 57 1 [204]
191: 74 407 1 [204]
191: 74 190 1 [204]
73: 407 284 1 [204]
73: 448 427 1 [204]
32: 448 220 1 [204]
32: 448 220 1 [204]
23: 216 441 1 [204]
41: 319 337 1 [204]
32: 337 343 1 [204]
33: 343 337 1 [204]
31: 450 407 1 [204]
31: 450 190 1 [204]
31: 448 407 1 [204]
31: 448 190 1 [204]
31: 408 407 1 [204]
31: 408 190 1 [204]
12: 190 343 1 [204]
20: 190 407 1 [204]
24: 99 407 1 [204]
24: 99 190 1 [204]
111: 337 339 1 [204]
94: 195 407 1 [204]
111: 448 319 1 [204]
111: 190 319 1 [204]
102: 364 157 1 [204]
102: 157 364 1 [204]
73: 364 157 1 [204]
73: 157 364 1 [204]
182: 288 44 1 [204]
220: 288 44 1 [204]
193: 133 441 1 [204]
23: 450 190 1 [204]
23: 450 407 1 [204]
82: 190 407 1 [204]
82: 407 190 1 [204]
102: 222 180 1 [204]
198: 202 343 1 [204]
198: 190 319 1 [204]
32: 468 190 1 [204]
220: 113 44 1 [204]
73: 57 96 1 [204]
23: 468 195 1 [204]
223: 474 109 1 [204]
223: 109 474 1 [204]
120: 171 448 1 [204]
120: 172 448 1 [204]
31: 451 236 1 [204]
31: 236 451 1 [204]
31: 190 407 1 [204]
31: 407 190 1 [204]
94: 450 407 1 [204]
94: 450 190 1 [204]
94: 448 407 1 [204]
94: 448 190 1 [204]
94: 99 407 1 [204]
94: 99 190 1 [204]
32: 448 96 1 [204]
22: 186 190 1 [204]
122: 203 407 1 [204]
11: 326 337 1 [204]
223: 337 326 1 [204]
223: 326 337 1 [204]
23: 407 190 1 [204]
81: 109 474 1 [204]
22: 180 279 1 [204]
121: 66 246 1 [204]
32: 339 362 1 [204]
32: 337 96 1 [204]
33: 96 337 1 [204]
81: 190 343 1 [204]
31: 448 44 1 [204]
111: 195 407 1 [204]
31: 190 407 1 [204]
31: 407 190 1 [204]
31: 190 450 1 [204]
31: 450 190 1 [204]
31: 407 450 1 [204]
31: 450 407 1 [204]
32: 322 96 1 [204]
33: 96 322 1 [204]
32: 187 96 1 [204]
33: 96 187 1 [204]
212: 376 436 1 [204]
81: 474 109 1 [204]
81: 109 474 1 [204]
25: 450 448 1 [204]
23: 77 427 1 [204]
60: 77 427 1 [204]
94: 99 474 1 [204]
94: 99 109 1 [204]
212: 180 171 1 [204]
223: 319 207 1 [204]
223: 200 190 1 [204]
111: 195 190 1 [204]
23: 195 190 1 [204]
41: 190 407 1 [204]
12: 190 207 1 [204]
191: 319 195 1 [204]
24: 448 190 1 [204]
24: 448 407 1 [204]
31: 187 190 1 [204]
31: 322 187 1 [204]
90: 407 190 1 [204]
90: 407 186 1 [204]
22: 450 448 1 [204]
182: 474 109 1 [204]
223: 96 187 1 [204]
173: 448 180 1 [204]
32: 370 190 1 [204]
191: 190 448 1 [204]
32: 339 96 1 [204]
33: 96 339 1 [204]
121: 441 180 1 [204]
23: 222 180 1 [204]
32: 339 96 1 [204]
32: 337 343 1 [204]
111: 339 322 1 [204]
111: 339 187 1 [204]
111: 187 450 1 [204]
40: 441 44 1 [204]
12: 141 319 1 [204]
223: 202 186 1 [204]
12: 195 190 1 [204]
73: 180 222 1 [204]
223: 243 190 1 [204]
43: 186 319 1 [204]
20: 190 408 1 [204]
195: 347 448 1 [204]
111: 376 436 1 [204]
42: 288 186 1 [204]
182: 180 234 1 [204]
41: 319 337 1 [204]
32: 337 339 1 [204]
33: 339 337 1 [204]
32: 339 343 1 [204]
203: 337 322 1 [204]
30: 339 319 1 [204]
31: 337 190 1 [204]
31: 190 337 1 [204]
31: 407 96 1 [204]
31: 407 379 1 [204]
31: 96 407 1 [204]
31: 96 379 1 [204]
31: 379 407 1 [204]
31: 379 96 1 [204]
160: 347 448 1 [204]
220: 288 44 1 [204]
32: 337 343 1 [204]
112: 180 441 1 [204]
191: 190 319 1 [204]
12: 202 190 1 [204]
223: 319 202 1 [204]
111: 195 211 1 [204]
123: 180 235 1 [204]
223: 186 209 1 [204]
23: 195 96 1 [204]
31: 190 407 1 [204]
12: 190 407 1 [204]
223: 337 319 1 [204]
31: 190 407 1 [204]
31: 407 190 1 [204]
102: 190 17 1 [204]
41: 475 111 1 [204]
41: 475 96 1 [204]
160: 242 241 1 [204]
22: 96 190 1 [204]
223: 197 195 1 [204]
32: 190 407 1 [204]
33: 407 190 1 [204]
42: 248 407 1 [204]
31: 311 190 1 [204]
41: 163 124 1 [204]
80: 171 235 1 [204]
210: 220 180 1 [204]
51: 337 190 1 [204]
182: 319 343 1 [204]
24: 407 190 1 [204]
24: 190 448 1 [204]
24: 407 448 1 [204]
22: 190 427 1 [204]
22: 190 427 1 [204]
122: 448 211 1 [204]
23: 190 407 1 [204]
50: 190 407 1 [204]
50: 407 190 1 [204]
212: 337 319 1 [204]
82: 190 319 1 [204]
23: 407 190 1 [204]
31: 407 190 1 [204]
31: 190 407 1 [204]
31: 407 190 1 [204]
31: 190 407 1 [204]
141: 93 347 1 [204]
32: 133 469 1 [204]
203: 190 243 1 [204]
223: 190 243 1 [204]
223: 243 190 1 [204]
223: 250 190 1 [204]
223: 243 190 1 [204]
31: 190 407 1 [204]
31: 407 190 1 [204]
31: 190 407 1 [204]
31: 190 448 1 [204]
31: 407 448 1 [204]
93: 401 308 1 [204]
32: 364 474 1 [204]
210: 364 109 1 [204]
32: 441 474 1 [204]
33: 474 441 1 [204]
212: 96 187 1 [204]
121: 99 96 1 [204]
223: 243 190 1 [204]
23: 407 190 1 [204]
80: 180 220 1 [204]
25: 180 220 1 [204]
182: 44 448 1 [204]
54: 450 337 1 [204]
23: 183 441 1 [204]
102: 337 319 1 [204]
64: 329 319 1 [204]
25: 190 319 1 [204]
212: 319 339 1 [204]
23: 407 448 1 [204]
23: 195 190 1 [204]
23: 195 407 1 [204]
31: 190 407 1 [204]
31: 407 190 1 [204]
31: 195 407 1 [204]
32: 448 211 1 [204]
33: 211 448 1 [204]
32: 448 152 1 [204]
33: 152 448 1 [204]
84: 436 356 1 [204]
84: 436 367 1 [204]
212: 319 337 1 [204]
32: 171 180 1 [205]
33: 180 171 1 [205]
191: 195 187 1 [205]
94: 195 322 1 [205]
32: 222 190 1 [205]
33: 190 222 1 [205]
73: 380 379 1 [205]
81: 220 190 1 [205]
81: 190 220 1 [205]
32: 195 220 1 [205]
225: 243 190 1 [205]
120: 319 337 1 [205]
111: 319 339 1 [205]
22: 190 407 1 [205]
160: 195 190 1 [205]
41: 407 195 1 [205]
111: 379 380 1 [205]
130: 347 448 1 [205]
223: 109 474 1 [205]
223: 474 109 1 [205]
41: 448 46 1 [205]
41: 448 384 1 [205]
41: 448 73 1 [205]
212: 96 190 1 [205]
120: 175 171 1 [205]
130: 190 347 1 [205]
42: 190 407 1 [205]
123: 253 281 1 [205]
94: 339 319 1 [205]
60: 195 17 1 [205]
32: 450 190 1 [205]
33: 190 450 1 [205]
32: 450 96 1 [205]
33: 96 450 1 [205]
22: 190 407 1 [205]
23: 190 407 1 [205]
25: 337 219 1 [205]
122: 190 319 1 [205]
212: 337 319 1 [205]
84: 448 190 1 [205]
84: 448 407 1 [205]
31: 190 407 1 [205]
31: 407 190 1 [205]
32: 448 44 1 [205]
33: 44 448 1 [205]
140: 64 448 1 [205]
191: 93 190 1 [205]
122: 450 180 1 [205]
112: 450 441 1 [205]
151: 185 171 1 [205]
31: 370 180 1 [205]
31: 180 370 1 [205]
123: 448 190 1 [205]
23: 190 450 1 [205]
80: 190 330 1 [205]
212: 337 319 1 [205]
84: 448 190 1 [205]
84: 448 407 1 [205]
31: 448 190 1 [205]
31: 448 407 1 [205]
31: 448 370 1 [205]
31: 370 448 1 [205]
31: 448 434 1 [205]
31: 434 448 1 [205]
31: 370 434 1 [205]
31: 434 370 1 [205]
31: 370 448 1 [205]
31: 370 434 1 [205]
32: 448 434 1 [205]
31: 190 367 1 [205]
31: 367 190 1 [205]
223: 329 319 1 [205]
61: 337 319 1 [205]
212: 204 319 1 [205]
223: 329 330 1 [205]
41: 407 450 1 [205]
23: 407 190 1 [205]
31: 190 407 1 [205]
31: 407 190 1 [205]
32: 448 311 1 [205]
150: 441 51 1 [205]
212: 96 190 1 [205]
212: 171 448 1 [205]
212: 171 180 1 [205]
223: 171 448 1 [205]
223: 171 180 1 [205]
223: 171 448 1 [205]
223: 171 180 1 [205]
23: 183 180 1 [205]
12: 183 441 1 [205]
211: 190 343 1 [205]
211: 190 329 1 [205]
32: 448 220 1 [205]
223: 330 319 1 [205]
73: 142 337 1 [205]
181: 330 319 1 [205]
90: 408 17 1 [205]
120: 349 315 1 [205]
25: 190 281 1 [205]
70: 448 220 1 [205]
70: 448 220 1 [205]
32: 448 220 1 [205]
80: 190 448 1 [205]
80: 407 448 1 [205]
191: 450 124 1 [205]
120: 330 339 1 [205]
223: 319 190 1 [205]
203: 408 187 1 [205]
23: 190 407 1 [205]
22: 17 450 1 [205]
122: 448 379 1 [205]
41: 450 124 1 [205]
41: 167 124 1 [205]
182: 220 190 1 [205]
71: 448 190 1 [205]
90: 337 124 1 [205]
102: 207 407 1 [205]
111: 337 319 1 [205]
31: 339 195 1 [205]
31: 195 339 1 [205]
82: 339 195 1 [205]
24: 190 448 1 [205]
24: 407 448 1 [205]
23: 448 190 1 [205]
23: 448 407 1 [205]
223: 202 319 1 [205]
23: 408 407 1 [205]
90: 427 448 1 [205]
82: 448 190 1 [205]
82: 448 407 1 [205]
73: 64 171 1 [205]
33: 468 441 1 [205]
32: 448 113 1 [205]
33: 113 448 1 [205]
32: 195 337 1 [205]
33: 337 195 1 [205]
50: 195 124 1 [205]
24: 167 125 1 [205]
66: 133 471 1 [205]
122: 180 220 1 [205]
24: 379 222 1 [205]
32: 379 220 1 [205]
60: 21 337 1 [205]
24: 448 190 1 [205]
24: 448 407 1 [205]
102: 450 190 1 [205]
102: 450 407 1 [205]
70: 448 322 1 [205]
123: 94 319 1 [205]
223: 319 187 1 [205]
32: 190 407 1 [205]
33: 407 190 1 [205]
182: 190 222 1 [205]
90: 190 343 1 [205]
223: 281 349 1 [205]
83: 427 281 1 [205]
23: 281 427 1 [205]
73: 281 427 1 [205]
73: 234 427 1 [205]
32: 195 81 1 [205]
60: 114 448 1 [205]
111: 370 124 1 [205]
64: 180 441 1 [205]
23: 180 181 1 [205]
23: 427 181 1 [205]
32: 222 190 1 [205]
182: 220 190 1 [205]
191: 220 190 1 [205]
102: 450 190 1 [205]
102: 450 407 1 [205]
32: 190 343 1 [205]
33: 343 190 1 [205]
32: 190 329 1 [205]
33: 329 190 1 [205]
102: 450 190 1 [205]
102: 450 407 1 [205]
23: 195 190 1 [205]
41: 190 220 1 [205]
121: 337 222 1 [205]
66: 190 319 1 [205]
24: 190 407 1 [205]
160: 347 237 1 [205]
73: 349 281 1 [205]
223: 186 448 1 [205]
123: 356 219 1 [205]
120: 180 427 1 [205]
121: 171 125 1 [205]
121: 171 172 1 [205]
32: 195 219 1 [205]
33: 219 195 1 [205]
132: 167 141 1 [205]
32: 220 379 1 [205]
33: 379 220 1 [205]
150: 190 408 1 [205]
32: 450 407 1 [205]
43: 319 343 1 [205]
70: 125 190 1 [205]
70: 125 407 1 [205]
70: 125 243 1 [205]
182: 190 329 1 [205]
182: 319 329 1 [205]
31: 195 475 1 [205]
31: 475 195 1 [205]
25: 195 190 1 [205]
66: 190 319 1 [205]
212: 319 190 1 [205]
102: 407 190 1 [205]
211: 302 219 1 [205]
82: 372 113 1 [205]
122: 448 427 1 [205]
220: 258 186 1 [205]
225: 133 281 1 [205]
31: 448 407 1 [205]
31: 448 190 1 [205]
81: 407 190 1 [205]
81: 190 407 1 [205]
80: 407 190 1 [205]
32: 450 190 1 [205]
33: 190 450 1 [205]
31: 450 99 1 [205]
31: 99 450 1 [205]
31: 450 195 1 [205]
31: 195 450 1 [205]
41: 319 329 1 [205]
171: 319 281 1 [205]
66: 319 190 1 [205]
23: 190 322 1 [205]
82: 407 448 1 [205]
82: 190 448 1 [205]
80: 408 450 1 [205]
22: 347 93 1 [205]
32: 398 400 1 [205]
81: 427 171 1 [205]
223: 427 232 1 [205]
32: 448 5 1 [205]
33: 5 448 1 [205]
32: 448 96 1 [205]
33: 96 448 1 [205]
32: 124 474 1 [205]
223: 103 187 1 [205]
82: 190 448 1 [205]
82: 448 190 1 [205]
199: 450 319 1 [205]
31: 450 337 1 [205]
31: 337 450 1 [205]
31: 448 195 1 [205]
31: 195 448 1 [205]
23: 195 407 1 [205]
111: 468 190 1 [205]
120: 401 111 1 [205]
90: 401 441 1 [205]
32: 450 96 1 [205]
82: 268 349 1 [205]
24: 450 448 1 [205]
22: 190 319 1 [205]
23: 368 219 1 [205]
182: 401 111 1 [205]
81: 57 190 1 [205]
81: 190 57 1 [205]
32: 450 190 1 [205]
33: 190 450 1 [205]
31: 195 133 1 [205]
31: 133 195 1 [205]
42: 448 124 1 [205]
42: 436 124 1 [205]
95: 180 153 1 [205]
112: 180 153 1 [205]
23: 180 153 1 [205]
31: 190 450 1 [205]
102: 190 450 1 [205]
32: 339 33 1 [205]
33: 33 339 1 [205]
52: 450 190 1 [205]
133: 171 319 1 [205]
120: 195 407 1 [205]
31: 407 190 1 [205]
31: 243 190 1 [205]
66: 190 319 1 [205]
220: 204 207 1 [205]
211: 190 343 1 [205]
223: 190 342 1 [205]
112: 347 93 1 [205]
112: 93 347 1 [205]
13: 405 234 1 [205]
212: 180 406 1 [205]
32: 448 17 1 [205]
32: 448 190 1 [205]
151: 96 448 1 [205]
23: 111 401 1 [205]
71: 195 133 1 [205]
102: 195 133 1 [205]
111: 448 171 1 [205]
82: 180 441 1 [205]
223: 196 190 1 [205]
81: 204 319 1 [205]
160: 204 17 1 [205]
32: 207 17 1 [205]
101: 450 190 1 [205]
101: 450 407 1 [205]
225: 319 202 1 [205]
120: 319 190 1 [205]
31: 401 109 1 [205]
31: 109 401 1 [205]
90: 427 448 1 [205]
31: 99 241 1 [205]
31: 241 99 1 [205]
84: 195 471 1 [205]
40: 133 115 1 [205]
223: 220 180 1 [205]
121: 180 183 1 [205]
223: 17 448 1 [205]
80: 180 441 1 [205]
212: 195 209 1 [205]
31: 57 319 1 [205]
173: 190 319 1 [205]
180: 319 343 1 [205]
180: 319 329 1 [205]
23: 190 343 1 [205]
24: 190 407 1 [205]
31: 180 441 1 [205]
31: 441 180 1 [205]
25: 180 441 1 [205]
212: 186 448 1 [205]
212: 187 448 1 [205]
212: 187 448 1 [205]
32: 468 190 1 [205]
33: 190 468 1 [205]
32: 468 190 1 [205]
33: 190 468 1 [205]
32: 125 407 1 [205]
212: 186 448 1 [205]
102: 441 3 1 [205]
32: 441 3 1 [205]
33: 3 441 1 [205]
212: 96 448 1 [205]
212: 96 448 1 [205]
23: 441 180 1 [205]
23: 200 190 1 [205]
223: 190 343 1 [205]
223: 343 190 1 [205]
224: 327 190 1 [205]
73: 319 339 1 [205]
211: 202 343 1 [205]
211: 202 329 1 [205]
112: 207 190 1 [205]
112: 207 339 1 [205]
222: 304 329 1 [205]
23: 195 190 1 [205]
111: 180 441 1 [205]
212: 186 187 1 [205]
170: 448 187 1 [205]
32: 125 407 1 [205]
33: 407 125 1 [205]
32: 125 243 1 [205]
33: 243 125 1 [205]
223: 171 180 1 [205]
25: 180 441 1 [205]
80: 180 441 1 [205]
31: 180 441 1 [205]
82: 448 216 1 [205]
82: 216 448 1 [205]
150: 243 66 1 [205]
120: 99 401 1 [205]
120: 99 171 1 [205]
23: 450 343 1 [205]
23: 450 329 1 [205]
223: 202 319 1 [205]
20: 450 190 1 [205]
20: 450 407 1 [205]
223: 202 319 1 [205]
223: 202 319 1 [205]
197: 337 329 1 [205]
22: 195 190 1 [205]
32: 195 279 1 [205]
212: 133 243 1 [205]
212: 133 243 1 [205]
31: 448 441 1 [205]
31: 441 448 1 [205]
93: 337 319 1 [205]
34: 337 329 1 [205]
223: 202 343 1 [205]
111: 330 319 1 [205]
223: 17 207 1 [205]
42: 195 337 1 [205]
225: 17 190 1 [205]
25: 319 343 1 [205]
25: 319 329 1 [205]
31: 185 441 1 [205]
31: 441 185 1 [205]
141: 133 243 1 [205]
41: 64 161 1 [205]
82: 195 450 1 [205]
34: 339 319 1 [205]
41: 293 339 1 [205]
73: 319 339 1 [205]
111: 171 339 1 [205]
30: 190 319 1 [205]
32: 327 190 1 [205]
111: 319 190 1 [205]
223: 319 343 1 [205]
31: 319 190 1 [205]
81: 48 161 1 [205]
81: 161 48 1 [205]
31: 180 441 1 [205]
102: 448 180 1 [205]
31: 99 450 1 [205]
31: 450 99 1 [205]
141: 171 17 1 [205]
196: 17 190 1 [205]
82: 190 425 1 [205]
82: 425 190 1 [205]
73: 220 180 1 [205]
25: 337 319 1 [205]
84: 319 17 1 [205]
41: 124 343 1 [205]
41: 124 329 1 [205]
24: 220 339 1 [205]
42: 220 319 1 [205]
41: 167 339 1 [205]
41: 448 319 1 [205]
151: 376 436 1 [205]
90: 376 448 1 [205]
