% Recoded by WEISmonths, Sun Nov 28 21:57:00 2004
% from http://www.ku.edu/~keds/data.dir/balk.html
*vertices 325
31: 286 298 1 [122]
31: 286 95 1 [122]
130: 173 246 1 [122]
196: 234 246 1 [122]
111: 51 290 1 [122]
160: 298 246 1 [122]
111: 51 290 1 [122]
25: 83 95 1 [122]
102: 96 153 1 [122]
32: 154 95 1 [122]
102: 98 153 1 [122]
25: 153 83 1 [122]
121: 51 193 1 [122]
42: 288 153 1 [122]
22: 271 174 1 [122]
41: 234 153 1 [122]
170: 234 298 1 [122]
41: 234 153 1 [122]
23: 95 246 1 [122]
41: 235 153 1 [122]
182: 225 153 1 [122]
23: 298 153 1 [122]
31: 298 153 1 [122]
160: 193 246 1 [122]
160: 193 99 1 [122]
54: 87 246 1 [122]
54: 297 246 1 [122]
111: 51 290 1 [122]
22: 298 51 1 [122]
111: 51 290 1 [122]
25: 83 95 1 [122]
160: 193 98 1 [122]
22: 3 246 1 [122]
90: 3 193 1 [122]
64: 42 193 1 [122]
140: 246 298 1 [122]
140: 246 193 1 [122]
111: 174 290 1 [122]
25: 246 153 1 [122]
64: 246 130 1 [122]
182: 95 193 1 [122]
23: 193 27 1 [122]
25: 83 95 1 [122]
94: 290 98 1 [122]
111: 51 290 1 [122]
121: 193 35 1 [122]
223: 193 174 1 [122]
81: 246 154 1 [122]
81: 154 246 1 [122]
223: 251 246 1 [122]
120: 98 99 1 [122]
23: 51 298 1 [122]
23: 246 298 1 [122]
25: 51 298 1 [122]
25: 246 298 1 [122]
160: 299 99 1 [122]
224: 153 83 1 [122]
121: 76 98 1 [122]
102: 174 310 1 [122]
102: 174 193 1 [122]
66: 153 174 1 [122]
82: 210 98 1 [122]
82: 210 246 1 [122]
82: 210 154 1 [122]
25: 83 156 1 [122]
32: 288 234 1 [122]
33: 234 288 1 [122]
12: 83 153 1 [122]
223: 98 87 1 [122]
223: 98 297 1 [122]
122: 271 51 1 [122]
210: 193 35 1 [122]
23: 246 153 1 [122]
24: 290 174 1 [122]
223: 246 153 1 [122]
90: 298 299 1 [122]
70: 298 83 1 [122]
23: 154 246 1 [122]
31: 135 98 1 [122]
80: 156 246 1 [122]
223: 153 83 1 [122]
32: 298 98 1 [123]
33: 98 298 1 [123]
25: 83 95 1 [123]
111: 99 290 1 [123]
112: 99 153 1 [123]
25: 233 246 1 [123]
25: 42 246 1 [123]
102: 288 234 1 [123]
73: 83 153 1 [123]
62: 154 298 1 [123]
65: 153 246 1 [123]
121: 193 35 1 [123]
23: 20 234 1 [123]
112: 310 153 1 [123]
112: 193 153 1 [123]
32: 290 98 1 [123]
33: 98 290 1 [123]
121: 23 298 1 [123]
121: 23 51 1 [123]
121: 23 234 1 [123]
22: 42 22 1 [123]
111: 87 22 1 [123]
111: 297 22 1 [123]
32: 51 298 1 [123]
33: 298 51 1 [123]
67: 156 246 1 [123]
25: 87 95 1 [123]
25: 297 95 1 [123]
160: 194 99 1 [123]
111: 286 153 1 [123]
150: 210 153 1 [123]
32: 83 298 1 [123]
33: 298 83 1 [123]
32: 271 174 1 [123]
31: 246 298 1 [123]
31: 298 246 1 [123]
25: 298 193 1 [123]
25: 76 193 1 [123]
190: 83 156 1 [123]
94: 96 76 1 [123]
33: 56 95 1 [123]
32: 95 56 1 [123]
191: 298 99 1 [123]
23: 193 290 1 [123]
23: 193 99 1 [123]
23: 193 105 1 [123]
64: 251 153 1 [123]
51: 251 153 1 [123]
31: 119 154 1 [123]
73: 174 154 1 [123]
54: 260 76 1 [123]
81: 298 246 1 [123]
25: 156 95 1 [123]
170: 98 153 1 [123]
23: 99 153 1 [123]
112: 99 153 1 [123]
182: 3 246 1 [123]
102: 3 83 1 [123]
81: 39 98 1 [123]
81: 98 39 1 [123]
173: 39 98 1 [123]
173: 98 39 1 [123]
223: 99 153 1 [123]
150: 98 153 1 [123]
22: 298 193 1 [123]
102: 153 246 1 [123]
170: 193 153 1 [123]
160: 27 246 1 [123]
111: 298 286 1 [123]
160: 105 153 1 [123]
212: 246 83 1 [123]
67: 260 290 1 [123]
32: 95 246 1 [123]
33: 246 95 1 [123]
32: 95 153 1 [123]
33: 153 95 1 [123]
23: 130 27 1 [123]
41: 298 27 1 [123]
41: 288 234 1 [123]
62: 193 251 1 [123]
170: 246 153 1 [123]
73: 299 27 1 [123]
41: 105 295 1 [123]
31: 153 246 1 [123]
33: 246 153 1 [123]
31: 153 83 1 [123]
33: 83 153 1 [123]
73: 290 27 1 [123]
190: 87 130 1 [123]
190: 297 130 1 [123]
102: 286 246 1 [123]
102: 95 246 1 [123]
31: 299 286 1 [123]
31: 286 299 1 [123]
223: 193 35 1 [123]
31: 130 83 1 [123]
31: 83 130 1 [123]
31: 130 246 1 [123]
31: 246 130 1 [123]
204: 87 35 1 [123]
204: 297 35 1 [123]
22: 35 87 1 [123]
22: 35 297 1 [123]
32: 299 286 1 [123]
190: 298 286 1 [123]
25: 298 154 1 [123]
81: 99 153 1 [123]
81: 153 99 1 [123]
94: 235 27 1 [123]
111: 156 246 1 [123]
24: 298 234 1 [123]
24: 298 105 1 [123]
24: 298 95 1 [123]
24: 298 286 1 [123]
122: 99 27 1 [123]
93: 153 246 1 [123]
102: 130 246 1 [123]
102: 130 83 1 [123]
42: 286 87 1 [123]
42: 286 297 1 [123]
42: 298 87 1 [123]
42: 298 297 1 [123]
223: 83 153 1 [123]
23: 246 316 1 [123]
25: 246 153 1 [123]
25: 83 153 1 [123]
223: 246 153 1 [123]
223: 153 246 1 [123]
191: 156 246 1 [123]
31: 193 153 1 [123]
121: 193 251 1 [123]
223: 290 153 1 [123]
223: 153 130 1 [123]
31: 27 41 1 [123]
31: 41 27 1 [123]
23: 246 298 1 [123]
23: 87 35 1 [123]
23: 297 35 1 [123]
223: 225 246 1 [123]
22: 231 3 1 [123]
22: 193 246 1 [123]
160: 298 35 1 [123]
40: 298 153 1 [123]
40: 156 153 1 [123]
81: 83 153 1 [123]
204: 87 35 1 [123]
204: 297 35 1 [123]
54: 233 193 1 [123]
20: 286 76 1 [123]
20: 286 193 1 [123]
32: 298 246 1 [123]
33: 246 298 1 [123]
32: 298 99 1 [123]
33: 99 298 1 [123]
190: 36 246 1 [123]
25: 76 99 1 [123]
90: 234 235 1 [123]
160: 156 246 1 [123]
102: 310 298 1 [123]
102: 194 298 1 [123]
190: 114 193 1 [123]
23: 87 298 1 [123]
31: 114 99 1 [123]
31: 99 114 1 [123]
150: 246 156 1 [123]
23: 298 99 1 [123]
213: 83 246 1 [123]
102: 3 154 1 [123]
102: 76 154 1 [123]
23: 35 246 1 [123]
12: 246 153 1 [123]
160: 298 98 1 [123]
94: 193 22 1 [123]
82: 105 154 1 [123]
22: 193 153 1 [123]
31: 298 153 1 [123]
33: 298 35 1 [123]
32: 35 298 1 [123]
223: 246 153 1 [123]
31: 298 99 1 [123]
31: 99 298 1 [123]
22: 200 290 1 [123]
31: 248 174 1 [123]
80: 99 153 1 [123]
80: 298 153 1 [123]
102: 298 153 1 [123]
24: 174 114 1 [123]
223: 153 246 1 [123]
23: 35 87 1 [123]
23: 35 297 1 [123]
23: 99 114 1 [123]
102: 99 153 1 [123]
150: 99 298 1 [123]
30: 234 153 1 [123]
25: 298 99 1 [123]
42: 99 246 1 [123]
51: 76 35 1 [123]
25: 298 153 1 [123]
92: 246 290 1 [123]
31: 153 17 1 [123]
31: 17 153 1 [123]
25: 153 99 1 [123]
31: 153 298 1 [123]
80: 298 83 1 [123]
111: 298 99 1 [123]
22: 298 99 1 [123]
111: 290 153 1 [123]
112: 98 153 1 [123]
25: 193 153 1 [123]
111: 99 298 1 [123]
25: 153 95 1 [123]
31: 298 83 1 [123]
33: 83 298 1 [123]
31: 298 99 1 [123]
32: 95 144 1 [123]
32: 286 144 1 [123]
90: 114 246 1 [123]
223: 83 153 1 [123]
102: 95 153 1 [123]
102: 286 153 1 [123]
122: 35 246 1 [123]
102: 193 225 1 [123]
32: 235 153 1 [123]
23: 42 193 1 [123]
120: 298 156 1 [123]
31: 83 98 1 [123]
33: 98 83 1 [123]
160: 299 298 1 [123]
22: 299 298 1 [123]
223: 98 83 1 [123]
81: 83 153 1 [123]
160: 193 99 1 [123]
12: 83 153 1 [123]
31: 235 99 1 [123]
31: 99 235 1 [123]
211: 234 153 1 [123]
81: 42 174 1 [123]
81: 174 42 1 [123]
54: 87 35 1 [123]
54: 297 35 1 [123]
220: 246 83 1 [123]
24: 95 153 1 [123]
31: 235 95 1 [123]
31: 95 235 1 [123]
31: 235 105 1 [123]
31: 105 235 1 [123]
31: 235 202 1 [123]
31: 202 235 1 [123]
84: 225 193 1 [123]
84: 119 193 1 [123]
84: 67 193 1 [123]
25: 83 95 1 [123]
31: 234 95 1 [123]
31: 298 95 1 [123]
31: 105 95 1 [123]
31: 286 95 1 [123]
31: 95 234 1 [123]
31: 95 298 1 [123]
31: 95 105 1 [123]
31: 95 286 1 [123]
32: 95 83 1 [123]
111: 234 153 1 [123]
111: 114 153 1 [123]
102: 99 193 1 [123]
102: 233 153 1 [123]
102: 42 153 1 [123]
102: 277 153 1 [123]
31: 153 156 1 [123]
31: 156 153 1 [123]
42: 299 298 1 [123]
42: 299 298 1 [123]
41: 233 87 1 [123]
41: 42 87 1 [123]
90: 233 42 1 [123]
90: 42 233 1 [123]
32: 98 95 1 [123]
33: 95 98 1 [123]
34: 299 298 1 [123]
22: 156 246 1 [123]
25: 83 95 1 [123]
81: 76 153 1 [123]
81: 153 76 1 [123]
160: 76 153 1 [123]
32: 83 95 1 [123]
25: 153 95 1 [123]
112: 3 22 1 [123]
23: 246 193 1 [123]
23: 193 246 1 [123]
160: 76 153 1 [123]
41: 299 225 1 [123]
41: 299 119 1 [123]
41: 299 67 1 [123]
25: 154 95 1 [123]
160: 288 246 1 [123]
223: 83 153 1 [123]
66: 246 98 1 [123]
25: 99 290 1 [123]
32: 246 95 1 [123]
32: 246 95 1 [123]
223: 83 95 1 [123]
22: 96 153 1 [123]
102: 298 153 1 [123]
102: 76 153 1 [123]
31: 288 298 1 [123]
31: 298 288 1 [123]
31: 288 299 1 [123]
31: 299 288 1 [123]
31: 298 299 1 [123]
31: 299 298 1 [123]
82: 153 95 1 [123]
160: 288 154 1 [123]
160: 288 99 1 [123]
81: 83 153 1 [123]
31: 95 98 1 [123]
31: 286 98 1 [123]
81: 83 153 1 [123]
81: 153 83 1 [123]
25: 246 95 1 [123]
111: 98 193 1 [123]
31: 154 298 1 [123]
111: 298 153 1 [123]
80: 154 35 1 [123]
102: 83 246 1 [123]
41: 106 154 1 [123]
94: 106 98 1 [123]
223: 153 95 1 [123]
43: 246 174 1 [123]
41: 3 83 1 [123]
31: 193 153 1 [123]
111: 130 246 1 [123]
23: 290 153 1 [123]
120: 96 246 1 [123]
222: 153 251 1 [123]
172: 246 83 1 [123]
222: 32 314 1 [123]
223: 153 246 1 [123]
67: 251 246 1 [123]
25: 251 95 1 [123]
25: 3 298 1 [123]
222: 32 314 1 [123]
120: 246 130 1 [123]
23: 99 193 1 [123]
25: 153 98 1 [123]
22: 298 246 1 [123]
130: 246 98 1 [123]
191: 27 246 1 [123]
120: 298 98 1 [123]
32: 193 174 1 [123]
33: 174 193 1 [123]
25: 193 174 1 [123]
224: 247 246 1 [123]
102: 290 45 1 [123]
122: 32 314 1 [123]
22: 298 246 1 [123]
12: 83 153 1 [123]
102: 290 295 1 [123]
31: 153 235 1 [123]
22: 298 246 1 [123]
102: 290 295 1 [123]
22: 235 153 1 [123]
25: 153 98 1 [123]
160: 298 251 1 [123]
95: 235 98 1 [123]
223: 193 251 1 [123]
81: 130 153 1 [123]
31: 286 106 1 [123]
31: 106 286 1 [123]
42: 246 193 1 [123]
81: 154 246 1 [123]
223: 251 153 1 [123]
22: 298 153 1 [123]
223: 298 246 1 [123]
81: 153 83 1 [123]
23: 298 99 1 [123]
22: 298 153 1 [123]
182: 193 246 1 [123]
31: 234 298 1 [123]
31: 298 234 1 [123]
121: 246 153 1 [123]
111: 98 193 1 [123]
223: 98 193 1 [123]
73: 299 153 1 [123]
196: 153 98 1 [123]
223: 298 246 1 [123]
223: 193 246 1 [123]
196: 27 56 1 [123]
102: 193 246 1 [123]
31: 234 153 1 [123]
31: 153 234 1 [123]
102: 290 98 1 [123]
30: 299 153 1 [123]
25: 193 153 1 [123]
102: 298 98 1 [123]
102: 298 98 1 [123]
31: 299 153 1 [123]
31: 153 299 1 [123]
41: 3 153 1 [123]
25: 95 153 1 [123]
25: 234 153 1 [123]
25: 298 153 1 [123]
25: 105 153 1 [123]
25: 95 153 1 [123]
25: 286 153 1 [123]
111: 234 246 1 [123]
111: 298 246 1 [123]
111: 105 246 1 [123]
111: 95 246 1 [123]
111: 286 246 1 [123]
25: 153 95 1 [123]
25: 153 286 1 [123]
25: 154 193 1 [123]
223: 96 251 1 [123]
160: 105 98 1 [123]
23: 210 246 1 [123]
31: 95 99 1 [123]
31: 99 95 1 [123]
31: 105 99 1 [123]
31: 99 105 1 [123]
30: 22 153 1 [123]
196: 153 98 1 [123]
201: 98 286 1 [123]
23: 298 246 1 [123]
102: 23 98 1 [123]
198: 210 246 1 [123]
123: 210 153 1 [123]
201: 210 246 1 [123]
25: 35 153 1 [123]
13: 193 153 1 [123]
150: 130 153 1 [123]
102: 95 98 1 [123]
102: 233 98 1 [123]
102: 42 98 1 [123]
102: 277 98 1 [123]
102: 114 98 1 [123]
102: 174 98 1 [123]
81: 233 87 1 [123]
81: 233 297 1 [123]
81: 42 87 1 [123]
81: 42 297 1 [123]
81: 277 87 1 [123]
81: 277 297 1 [123]
81: 114 87 1 [123]
81: 114 297 1 [123]
81: 174 87 1 [123]
81: 174 297 1 [123]
54: 193 154 1 [123]
84: 298 193 1 [123]
73: 299 154 1 [123]
160: 76 98 1 [123]
160: 76 98 1 [123]
73: 299 153 1 [123]
14: 130 95 1 [123]
23: 299 99 1 [123]
22: 299 51 1 [123]
25: 83 153 1 [123]
31: 154 3 1 [123]
31: 3 154 1 [123]
160: 142 246 1 [123]
198: 246 193 1 [123]
12: 83 153 1 [123]
198: 310 246 1 [123]
160: 299 246 1 [123]
160: 288 193 1 [123]
130: 246 251 1 [123]
25: 298 246 1 [123]
94: 51 153 1 [123]
160: 51 193 1 [123]
25: 83 153 1 [123]
102: 306 153 1 [123]
94: 130 99 1 [123]
22: 3 246 1 [123]
31: 298 98 1 [123]
41: 286 298 1 [123]
221: 83 156 1 [123]
222: 83 153 1 [123]
223: 83 246 1 [123]
82: 288 298 1 [123]
82: 298 288 1 [123]
82: 288 299 1 [123]
82: 299 288 1 [123]
82: 298 299 1 [123]
82: 299 298 1 [123]
152: 106 105 1 [123]
80: 99 193 1 [123]
210: 193 98 1 [123]
31: 233 153 1 [123]
33: 153 233 1 [123]
25: 130 153 1 [123]
160: 288 99 1 [123]
223: 153 246 1 [123]
173: 246 98 1 [123]
223: 295 246 1 [123]
32: 235 246 1 [123]
33: 246 235 1 [123]
31: 234 133 1 [123]
31: 133 234 1 [123]
123: 290 56 1 [123]
90: 193 251 1 [123]
122: 246 83 1 [123]
31: 105 153 1 [123]
223: 246 98 1 [123]
180: 193 99 1 [123]
23: 198 298 1 [123]
191: 193 67 1 [123]
24: 22 298 1 [123]
32: 299 140 1 [123]
33: 140 299 1 [123]
210: 35 83 1 [123]
31: 99 95 1 [123]
31: 99 288 1 [123]
32: 154 174 1 [123]
94: 99 153 1 [123]
82: 298 99 1 [123]
112: 99 153 1 [123]
94: 290 98 1 [123]
122: 233 193 1 [123]
31: 130 99 1 [123]
31: 99 130 1 [123]
150: 193 153 1 [123]
25: 153 298 1 [123]
90: 3 193 1 [123]
190: 298 182 1 [123]
160: 299 99 1 [123]
30: 299 153 1 [123]
160: 298 35 1 [123]
102: 76 99 1 [123]
80: 96 193 1 [123]
223: 96 246 1 [123]
23: 6 298 1 [123]
31: 298 99 1 [123]
31: 99 298 1 [123]
102: 253 99 1 [123]
80: 253 153 1 [123]
23: 251 298 1 [123]
32: 246 298 1 [123]
33: 298 246 1 [123]
160: 298 99 1 [123]
191: 106 105 1 [123]
223: 193 98 1 [123]
170: 246 174 1 [123]
160: 141 246 1 [123]
25: 298 153 1 [123]
32: 298 246 1 [123]
102: 95 99 1 [123]
102: 286 99 1 [123]
102: 141 99 1 [123]
25: 153 298 1 [123]
22: 298 153 1 [123]
33: 234 298 1 [123]
32: 298 234 1 [123]
173: 51 251 1 [123]
31: 193 298 1 [123]
31: 298 193 1 [123]
25: 76 298 1 [123]
130: 3 98 1 [123]
25: 298 153 1 [123]
24: 141 193 1 [123]
24: 95 193 1 [123]
24: 286 193 1 [123]
190: 153 246 1 [123]
32: 234 298 1 [123]
33: 298 234 1 [123]
25: 234 98 1 [123]
94: 290 98 1 [123]
82: 298 99 1 [123]
22: 298 153 1 [123]
25: 106 298 1 [123]
192: 174 153 1 [123]
23: 95 98 1 [123]
160: 194 99 1 [123]
25: 99 153 1 [123]
20: 27 193 1 [123]
31: 56 295 1 [123]
22: 99 310 1 [123]
22: 99 193 1 [123]
95: 234 290 1 [123]
160: 233 98 1 [123]
22: 298 193 1 [123]
223: 193 98 1 [123]
94: 298 246 1 [123]
25: 298 99 1 [123]
195: 286 246 1 [123]
31: 76 105 1 [123]
34: 248 193 1 [123]
222: 153 83 1 [123]
197: 105 246 1 [123]
32: 298 23 1 [123]
32: 298 76 1 [123]
160: 247 130 1 [123]
192: 298 246 1 [123]
223: 193 246 1 [123]
160: 298 246 1 [123]
80: 99 153 1 [123]
23: 282 153 1 [123]
23: 51 98 1 [123]
33: 298 193 1 [123]
32: 193 298 1 [123]
90: 106 193 1 [123]
195: 286 246 1 [123]
121: 286 193 1 [123]
31: 288 298 1 [123]
31: 298 288 1 [123]
31: 288 299 1 [123]
31: 299 288 1 [123]
31: 298 299 1 [123]
31: 299 298 1 [123]
191: 234 298 1 [123]
24: 298 193 1 [123]
121: 3 246 1 [123]
223: 193 98 1 [123]
223: 98 153 1 [123]
223: 298 246 1 [123]
112: 193 153 1 [123]
80: 298 193 1 [123]
23: 193 27 1 [123]
160: 234 193 1 [123]
191: 235 298 1 [123]
173: 193 99 1 [123]
102: 246 193 1 [123]
191: 234 298 1 [123]
223: 298 246 1 [123]
42: 299 153 1 [123]
73: 299 193 1 [123]
111: 193 246 1 [123]
23: 298 153 1 [123]
42: 298 299 1 [123]
73: 298 193 1 [123]
73: 14 193 1 [123]
191: 234 298 1 [123]
182: 234 193 1 [123]
223: 193 98 1 [123]
182: 277 153 1 [123]
223: 193 298 1 [123]
33: 193 141 1 [123]
32: 141 193 1 [123]
223: 87 98 1 [123]
24: 288 193 1 [123]
24: 98 246 1 [123]
23: 98 76 1 [123]
191: 76 153 1 [123]
23: 193 98 1 [123]
42: 39 234 1 [123]
42: 282 234 1 [123]
102: 23 246 1 [123]
22: 153 42 1 [123]
223: 193 98 1 [123]
173: 193 130 1 [123]
32: 235 234 1 [123]
33: 234 235 1 [123]
23: 235 234 1 [123]
94: 133 98 1 [123]
94: 133 246 1 [123]
102: 133 98 1 [123]
102: 133 246 1 [123]
173: 133 193 1 [123]
102: 51 98 1 [123]
121: 298 193 1 [123]
42: 99 246 1 [123]
191: 306 246 1 [123]
112: 234 153 1 [123]
121: 95 193 1 [123]
111: 114 298 1 [123]
111: 114 286 1 [123]
23: 234 235 1 [123]
22: 290 56 1 [123]
111: 99 153 1 [123]
102: 99 193 1 [123]
0: 105 193 1 [123]
171: 260 193 1 [123]
23: 173 76 1 [123]
31: 189 193 1 [123]
223: 95 154 1 [123]
111: 99 246 1 [123]
23: 234 298 1 [123]
23: 234 299 1 [123]
23: 234 96 1 [123]
23: 234 193 1 [123]
210: 153 87 1 [123]
32: 105 141 1 [123]
33: 141 105 1 [123]
23: 299 298 1 [123]
32: 193 141 1 [123]
33: 141 193 1 [123]
71: 193 98 1 [123]
23: 193 98 1 [123]
121: 98 290 1 [123]
94: 193 98 1 [123]
223: 193 98 1 [123]
190: 98 193 1 [123]
23: 193 98 1 [123]
223: 246 193 1 [123]
223: 246 98 1 [123]
23: 286 98 1 [123]
223: 135 193 1 [123]
65: 246 153 1 [123]
223: 193 98 1 [123]
160: 234 106 1 [123]
160: 98 193 1 [123]
23: 193 189 1 [123]
223: 246 193 1 [123]
223: 246 98 1 [123]
223: 193 98 1 [123]
223: 251 193 1 [123]
196: 286 98 1 [123]
223: 153 193 1 [123]
223: 193 153 1 [123]
121: 180 193 1 [123]
94: 51 193 1 [123]
31: 51 246 1 [123]
33: 246 51 1 [123]
152: 298 286 1 [123]
121: 76 193 1 [123]
203: 95 246 1 [123]
223: 193 98 1 [123]
94: 193 22 1 [123]
223: 193 98 1 [123]
223: 193 98 1 [123]
122: 98 193 1 [123]
152: 286 193 1 [123]
223: 193 98 1 [123]
223: 98 153 1 [123]
140: 298 193 1 [123]
140: 193 98 1 [123]
190: 235 234 1 [123]
223: 193 98 1 [123]
82: 290 193 1 [123]
82: 193 290 1 [123]
223: 193 174 1 [123]
41: 193 3 1 [123]
152: 193 98 1 [123]
121: 290 98 1 [123]
121: 290 193 1 [123]
22: 298 234 1 [123]
152: 95 141 1 [123]
23: 14 193 1 [123]
31: 234 193 1 [123]
195: 234 193 1 [123]
223: 105 98 1 [123]
212: 246 193 1 [123]
223: 246 193 1 [123]
111: 98 154 1 [123]
223: 98 251 1 [123]
151: 153 299 1 [123]
121: 299 193 1 [123]
223: 193 98 1 [123]
199: 298 193 1 [123]
24: 288 193 1 [123]
66: 174 98 1 [123]
65: 174 153 1 [123]
81: 298 234 1 [123]
81: 234 298 1 [123]
31: 229 193 1 [123]
25: 98 229 1 [123]
223: 298 246 1 [123]
32: 193 98 1 [123]
33: 98 193 1 [123]
122: 98 290 1 [123]
23: 149 234 1 [123]
122: 234 193 1 [123]
152: 76 141 1 [123]
223: 98 251 1 [123]
223: 286 193 1 [123]
94: 234 193 1 [123]
25: 299 193 1 [123]
122: 251 87 1 [123]
122: 251 297 1 [123]
121: 98 193 1 [123]
212: 246 193 1 [123]
212: 193 298 1 [123]
102: 193 98 1 [123]
82: 288 153 1 [123]
22: 141 193 1 [123]
111: 234 193 1 [123]
196: 193 98 1 [123]
32: 154 277 1 [123]
32: 51 268 1 [123]
121: 98 193 1 [123]
121: 105 193 1 [123]
122: 105 193 1 [123]
195: 105 246 1 [123]
94: 127 98 1 [123]
200: 98 95 1 [123]
22: 290 298 1 [123]
22: 290 193 1 [123]
81: 98 153 1 [123]
81: 153 98 1 [123]
95: 193 98 1 [123]
102: 226 153 1 [123]
40: 99 193 1 [123]
140: 193 234 1 [123]
23: 193 42 1 [123]
130: 114 298 1 [123]
201: 246 193 1 [123]
182: 298 27 1 [123]
13: 286 153 1 [123]
197: 246 153 1 [123]
140: 174 246 1 [123]
223: 251 193 1 [123]
95: 193 98 1 [123]
223: 95 246 1 [123]
121: 235 193 1 [123]
150: 193 153 1 [123]
25: 193 98 1 [123]
94: 127 98 1 [123]
81: 234 298 1 [123]
81: 298 234 1 [123]
122: 234 193 1 [123]
22: 235 234 1 [123]
95: 193 98 1 [123]
202: 98 203 1 [123]
95: 51 193 1 [123]
41: 193 187 1 [123]
191: 193 98 1 [123]
120: 189 98 1 [123]
41: 193 98 1 [123]
102: 288 246 1 [123]
122: 35 193 1 [123]
94: 174 298 1 [123]
94: 174 76 1 [123]
95: 193 98 1 [123]
94: 246 298 1 [123]
120: 280 193 1 [123]
32: 98 27 1 [123]
111: 288 153 1 [123]
196: 87 98 1 [123]
196: 297 98 1 [123]
22: 98 246 1 [123]
160: 298 119 1 [123]
122: 166 193 1 [123]
150: 234 193 1 [123]
31: 99 98 1 [123]
33: 98 99 1 [123]
122: 62 193 1 [123]
95: 141 76 1 [123]
121: 263 193 1 [123]
223: 193 98 1 [123]
223: 246 193 1 [123]
200: 98 298 1 [123]
200: 98 95 1 [123]
200: 98 105 1 [123]
200: 98 286 1 [123]
223: 193 246 1 [123]
223: 98 87 1 [123]
223: 98 297 1 [123]
223: 286 193 1 [123]
223: 141 193 1 [123]
94: 234 193 1 [123]
94: 51 193 1 [123]
14: 193 298 1 [123]
23: 246 22 1 [123]
190: 98 286 1 [123]
130: 46 193 1 [123]
191: 98 153 1 [123]
32: 105 193 1 [123]
33: 193 105 1 [123]
223: 193 98 1 [123]
223: 246 153 1 [123]
41: 298 193 1 [123]
32: 83 3 1 [123]
160: 299 99 1 [123]
223: 193 246 1 [123]
170: 193 251 1 [123]
160: 193 99 1 [123]
102: 299 99 1 [123]
34: 42 246 1 [123]
121: 162 193 1 [123]
23: 289 246 1 [123]
23: 289 3 1 [123]
23: 289 42 1 [123]
22: 95 193 1 [123]
196: 234 98 1 [123]
73: 56 193 1 [123]
223: 193 141 1 [123]
24: 98 290 1 [123]
101: 234 298 1 [123]
101: 234 105 1 [123]
101: 234 95 1 [123]
101: 234 286 1 [123]
32: 298 119 1 [123]
33: 119 298 1 [123]
25: 234 193 1 [123]
31: 234 153 1 [123]
81: 234 310 1 [123]
81: 234 193 1 [123]
22: 266 193 1 [123]
223: 193 98 1 [123]
81: 193 153 1 [123]
81: 153 193 1 [123]
201: 246 193 1 [123]
31: 234 99 1 [123]
160: 298 193 1 [123]
223: 298 98 1 [123]
223: 193 98 1 [123]
223: 193 98 1 [123]
223: 286 98 1 [123]
191: 98 153 1 [123]
121: 98 83 1 [123]
102: 156 193 1 [123]
223: 98 193 1 [123]
102: 298 153 1 [123]
32: 95 193 1 [123]
33: 193 95 1 [123]
23: 299 298 1 [123]
160: 299 99 1 [123]
122: 299 298 1 [123]
14: 99 153 1 [123]
32: 235 234 1 [123]
102: 51 290 1 [123]
160: 194 193 1 [123]
223: 246 153 1 [123]
210: 251 98 1 [123]
121: 135 298 1 [123]
210: 246 98 1 [123]
31: 234 298 1 [123]
223: 246 83 1 [123]
23: 234 98 1 [123]
141: 42 98 1 [123]
42: 141 193 1 [123]
12: 141 98 1 [123]
102: 210 99 1 [123]
102: 106 99 1 [123]
33: 290 246 1 [123]
32: 246 290 1 [123]
25: 286 3 1 [123]
122: 286 153 1 [123]
22: 51 193 1 [123]
94: 51 153 1 [123]
32: 282 98 1 [123]
94: 246 174 1 [123]
102: 258 99 1 [123]
94: 193 98 1 [123]
22: 193 35 1 [123]
32: 193 141 1 [123]
33: 141 193 1 [123]
223: 234 193 1 [123]
223: 193 98 1 [123]
130: 246 105 1 [123]
223: 98 153 1 [123]
223: 193 246 1 [123]
141: 193 141 1 [123]
141: 193 114 1 [123]
210: 233 246 1 [123]
223: 193 98 1 [123]
223: 298 98 1 [123]
222: 298 35 1 [123]
190: 234 98 1 [123]
110: 235 234 1 [123]
110: 235 298 1 [123]
110: 235 105 1 [123]
110: 235 95 1 [123]
110: 235 286 1 [123]
223: 193 99 1 [123]
130: 95 246 1 [123]
31: 246 153 1 [123]
223: 193 98 1 [123]
102: 96 95 1 [123]
24: 56 98 1 [123]
223: 298 98 1 [123]
66: 246 119 1 [123]
25: 246 193 1 [123]
121: 234 193 1 [123]
81: 127 234 1 [123]
81: 234 127 1 [123]
23: 83 246 1 [123]
223: 193 98 1 [123]
223: 105 51 1 [123]
111: 290 98 1 [123]
25: 246 193 1 [123]
133: 63 298 1 [123]
133: 98 298 1 [123]
120: 298 99 1 [123]
102: 141 193 1 [123]
200: 234 98 1 [123]
111: 290 234 1 [123]
212: 3 193 1 [123]
73: 3 298 1 [123]
140: 193 35 1 [123]
160: 193 98 1 [123]
212: 174 246 1 [123]
31: 283 153 1 [123]
223: 98 156 1 [123]
223: 193 98 1 [123]
130: 298 98 1 [123]
199: 98 27 1 [123]
23: 105 193 1 [123]
200: 193 98 1 [123]
140: 98 193 1 [123]
102: 114 98 1 [123]
224: 114 298 1 [123]
22: 46 98 1 [123]
22: 193 234 1 [123]
