% Recoded by KEDSmonths, Sun Nov 28 12:48:43 2004
*vertices 174
95: 87 75 1 [140]
101: 164 75 1 [140]
122: 164 75 1 [140]
32: 75 82 1 [140]
23: 82 75 1 [140]
32: 26 75 1 [140]
31: 161 164 1 [140]
160: 75 50 1 [140]
81: 75 164 1 [140]
22: 82 77 1 [140]
94: 75 119 1 [140]
31: 74 164 1 [140]
182: 75 87 1 [140]
182: 75 87 1 [140]
23: 142 42 1 [140]
73: 160 75 1 [140]
31: 160 75 1 [140]
182: 164 75 1 [140]
112: 6 78 1 [140]
31: 164 55 1 [140]
101: 75 164 1 [140]
54: 10 164 1 [140]
31: 164 75 1 [140]
32: 75 164 1 [140]
23: 82 161 1 [140]
31: 161 82 1 [140]
31: 161 19 1 [140]
54: 164 87 1 [140]
94: 161 75 1 [140]
94: 161 87 1 [140]
32: 75 164 1 [140]
182: 77 75 1 [140]
52: 81 156 1 [140]
24: 82 75 1 [140]
112: 82 5 1 [140]
73: 87 75 1 [140]
22: 164 5 1 [140]
11: 164 135 1 [140]
122: 164 135 1 [140]
42: 164 135 1 [140]
121: 117 75 1 [140]
191: 135 164 1 [140]
181: 75 135 1 [140]
112: 5 75 1 [140]
181: 75 164 1 [140]
102: 82 164 1 [140]
182: 164 132 1 [140]
171: 164 75 1 [140]
94: 164 75 1 [140]
102: 164 118 1 [140]
25: 164 135 1 [140]
150: 75 164 1 [140]
223: 164 75 1 [140]
222: 75 87 1 [140]
111: 26 161 1 [140]
142: 75 12 1 [140]
121: 75 160 1 [140]
53: 78 87 1 [140]
160: 69 135 1 [140]
82: 135 82 1 [140]
12: 97 87 1 [140]
211: 77 75 1 [140]
211: 77 147 1 [140]
12: 110 91 1 [140]
181: 164 161 1 [140]
71: 42 75 1 [140]
181: 164 161 1 [140]
32: 9 82 1 [140]
24: 164 75 1 [140]
31: 164 22 1 [140]
32: 22 164 1 [140]
73: 22 75 1 [140]
73: 55 164 1 [140]
23: 33 161 1 [140]
195: 164 75 1 [140]
32: 164 87 1 [140]
71: 164 82 1 [140]
132: 55 75 1 [140]
32: 87 74 1 [140]
94: 75 156 1 [140]
24: 164 75 1 [140]
24: 164 87 1 [140]
32: 81 75 1 [140]
142: 164 135 1 [140]
32: 82 172 1 [140]
150: 164 135 1 [140]
94: 126 169 1 [140]
94: 126 107 1 [140]
212: 160 75 1 [140]
191: 75 87 1 [140]
12: 75 87 1 [140]
32: 75 161 1 [140]
31: 161 75 1 [140]
41: 172 161 1 [140]
72: 164 75 1 [140]
12: 164 87 1 [140]
192: 5 75 1 [140]
223: 5 87 1 [140]
111: 75 161 1 [140]
31: 82 172 1 [140]
181: 135 75 1 [140]
182: 154 135 1 [140]
73: 164 82 1 [140]
73: 164 75 1 [140]
23: 164 75 1 [140]
53: 164 75 1 [140]
32: 164 135 1 [140]
212: 75 160 1 [140]
23: 164 75 1 [140]
195: 75 22 1 [140]
191: 142 87 1 [140]
23: 164 75 1 [140]
95: 87 164 1 [140]
102: 74 75 1 [140]
112: 87 75 1 [140]
54: 164 135 1 [140]
31: 82 9 1 [140]
31: 9 82 1 [140]
22: 120 77 1 [140]
23: 75 5 1 [140]
32: 75 164 1 [140]
72: 75 87 1 [140]
191: 161 75 1 [140]
32: 9 75 1 [140]
66: 91 73 1 [140]
212: 73 91 1 [140]
223: 73 147 1 [140]
102: 164 75 1 [140]
181: 75 160 1 [140]
23: 87 75 1 [140]
171: 145 87 1 [140]
160: 75 164 1 [140]
150: 75 81 1 [140]
81: 161 82 1 [140]
23: 160 75 1 [140]
64: 75 145 1 [140]
66: 73 91 1 [140]
212: 75 74 1 [140]
23: 164 160 1 [140]
182: 13 135 1 [140]
12: 75 87 1 [140]
73: 42 82 1 [140]
23: 78 75 1 [140]
12: 167 154 1 [140]
32: 9 82 1 [140]
31: 9 75 1 [140]
23: 75 87 1 [140]
95: 160 75 1 [140]
223: 75 87 1 [140]
122: 75 164 1 [140]
160: 75 164 1 [140]
22: 77 164 1 [140]
212: 75 87 1 [140]
94: 74 164 1 [140]
142: 75 156 1 [140]
221: 161 75 1 [140]
112: 164 75 1 [140]
73: 164 75 1 [140]
91: 75 135 1 [140]
111: 75 161 1 [140]
66: 75 9 1 [140]
12: 172 160 1 [140]
12: 75 87 1 [140]
22: 87 75 1 [140]
94: 161 75 1 [140]
193: 164 161 1 [140]
32: 164 90 1 [140]
53: 120 75 1 [140]
160: 75 81 1 [140]
31: 75 172 1 [140]
31: 75 143 1 [140]
31: 155 143 1 [140]
94: 161 75 1 [140]
66: 73 91 1 [140]
81: 73 91 1 [140]
73: 75 55 1 [140]
73: 164 161 1 [140]
23: 82 160 1 [140]
32: 9 75 1 [140]
121: 75 164 1 [140]
212: 75 50 1 [140]
94: 156 74 1 [140]
73: 46 75 1 [140]
95: 146 75 1 [140]
95: 49 75 1 [140]
95: 145 75 1 [140]
23: 145 75 1 [140]
102: 145 75 1 [140]
111: 160 75 1 [140]
192: 22 87 1 [140]
31: 22 75 1 [140]
160: 75 164 1 [140]
212: 75 164 1 [140]
32: 9 161 1 [140]
31: 161 9 1 [140]
132: 75 74 1 [140]
122: 75 161 1 [140]
31: 87 164 1 [140]
32: 164 87 1 [140]
66: 110 74 1 [140]
122: 87 75 1 [140]
23: 5 75 1 [140]
111: 145 75 1 [140]
31: 161 75 1 [140]
95: 78 42 1 [140]
53: 74 75 1 [140]
53: 74 87 1 [140]
23: 91 75 1 [140]
66: 75 81 1 [140]
95: 132 75 1 [140]
31: 75 74 1 [140]
91: 75 110 1 [140]
41: 75 161 1 [140]
22: 128 118 1 [140]
193: 75 161 1 [140]
221: 50 135 1 [140]
73: 107 161 1 [140]
41: 46 75 1 [140]
202: 164 75 1 [140]
31: 164 75 1 [140]
211: 82 164 1 [140]
82: 172 160 1 [140]
24: 164 75 1 [140]
94: 50 161 1 [140]
31: 82 153 1 [140]
95: 82 5 1 [140]
81: 120 75 1 [140]
81: 75 120 1 [140]
202: 164 75 1 [140]
173: 164 75 1 [140]
23: 77 75 1 [140]
223: 77 75 1 [140]
66: 75 91 1 [140]
211: 75 87 1 [140]
211: 75 91 1 [140]
33: 87 75 1 [140]
33: 75 87 1 [140]
211: 164 75 1 [140]
32: 164 135 1 [140]
132: 73 160 1 [140]
102: 134 71 1 [140]
32: 164 135 1 [140]
111: 164 75 1 [140]
23: 161 164 1 [140]
193: 164 75 1 [140]
23: 75 164 1 [140]
212: 75 160 1 [140]
112: 50 75 1 [140]
32: 82 153 1 [140]
111: 75 5 1 [140]
23: 91 147 1 [140]
212: 75 87 1 [140]
42: 128 75 1 [140]
173: 87 75 1 [140]
31: 161 75 1 [140]
82: 161 21 1 [140]
66: 75 169 1 [140]
66: 75 107 1 [140]
132: 75 161 1 [140]
94: 164 160 1 [140]
202: 75 164 1 [140]
95: 77 164 1 [140]
111: 50 75 1 [140]
22: 164 161 1 [140]
211: 75 164 1 [140]
95: 75 164 1 [140]
95: 75 160 1 [140]
94: 75 164 1 [140]
94: 75 160 1 [140]
212: 75 160 1 [140]
102: 161 87 1 [140]
102: 82 87 1 [140]
32: 161 82 1 [140]
32: 164 5 1 [140]
212: 75 164 1 [140]
191: 75 160 1 [140]
32: 147 156 1 [140]
25: 82 155 1 [140]
171: 87 82 1 [140]
171: 87 154 1 [140]
171: 75 82 1 [140]
171: 75 154 1 [140]
191: 50 75 1 [140]
102: 74 75 1 [140]
23: 75 74 1 [140]
94: 87 75 1 [140]
41: 82 75 1 [140]
23: 82 164 1 [140]
95: 82 87 1 [140]
91: 156 75 1 [140]
142: 143 75 1 [140]
193: 164 75 1 [140]
72: 164 135 1 [140]
24: 164 75 1 [140]
31: 5 156 1 [140]
221: 5 75 1 [140]
121: 160 75 1 [140]
81: 75 164 1 [140]
66: 75 87 1 [140]
66: 87 75 1 [140]
212: 50 75 1 [140]
24: 75 87 1 [140]
212: 77 120 1 [140]
71: 81 161 1 [140]
73: 81 75 1 [140]
223: 75 161 1 [140]
22: 161 75 1 [140]
223: 164 87 1 [140]
73: 135 164 1 [140]
93: 161 82 1 [140]
32: 164 77 1 [140]
212: 75 50 1 [140]
102: 120 161 1 [140]
73: 164 135 1 [140]
81: 81 75 1 [140]
222: 160 75 1 [140]
191: 26 87 1 [140]
25: 26 87 1 [140]
32: 75 82 1 [140]
192: 75 164 1 [140]
121: 81 75 1 [140]
101: 169 75 1 [140]
101: 107 75 1 [140]
31: 154 75 1 [140]
102: 147 75 1 [140]
102: 156 75 1 [140]
31: 161 33 1 [140]
22: 164 75 1 [140]
22: 164 87 1 [140]
32: 75 82 1 [140]
31: 82 75 1 [140]
121: 82 164 1 [140]
94: 164 75 1 [140]
121: 42 9 1 [140]
32: 161 82 1 [140]
102: 75 82 1 [140]
81: 164 75 1 [140]
73: 50 75 1 [140]
31: 164 55 1 [140]
173: 75 77 1 [140]
173: 75 135 1 [140]
150: 77 164 1 [140]
121: 75 81 1 [140]
201: 75 87 1 [140]
212: 75 164 1 [140]
181: 120 164 1 [140]
102: 161 75 1 [140]
101: 164 75 1 [140]
121: 147 82 1 [140]
111: 164 75 1 [140]
121: 160 42 1 [140]
23: 160 107 1 [140]
122: 105 75 1 [140]
150: 105 75 1 [140]
31: 50 75 1 [140]
32: 75 50 1 [140]
222: 8 75 1 [140]
212: 160 75 1 [140]
22: 160 75 1 [140]
53: 164 75 1 [140]
66: 164 75 1 [140]
202: 75 164 1 [140]
22: 160 161 1 [140]
41: 164 81 1 [140]
73: 118 75 1 [140]
191: 161 75 1 [140]
82: 161 75 1 [140]
223: 87 75 1 [140]
222: 87 164 1 [140]
71: 135 156 1 [140]
102: 160 164 1 [140]
121: 160 42 1 [140]
32: 160 82 1 [140]
53: 160 75 1 [140]
53: 160 87 1 [140]
112: 5 75 1 [140]
111: 160 82 1 [140]
23: 33 161 1 [140]
193: 33 75 1 [140]
212: 75 164 1 [140]
112: 75 82 1 [140]
71: 164 156 1 [140]
32: 78 75 1 [140]
32: 78 87 1 [140]
12: 78 75 1 [140]
223: 164 75 1 [140]
211: 75 87 1 [140]
42: 164 75 1 [140]
223: 164 75 1 [140]
32: 164 75 1 [140]
211: 91 147 1 [140]
32: 161 74 1 [140]
150: 5 87 1 [140]
32: 75 161 1 [140]
32: 164 75 1 [140]
32: 87 5 1 [140]
182: 82 135 1 [140]
173: 75 77 1 [140]
191: 154 75 1 [140]
132: 154 75 1 [140]
33: 116 164 1 [140]
71: 164 156 1 [141]
31: 164 49 1 [141]
31: 164 49 1 [141]
32: 81 75 1 [141]
212: 75 50 1 [141]
192: 5 75 1 [141]
66: 74 75 1 [141]
66: 75 74 1 [141]
102: 166 75 1 [141]
73: 119 74 1 [141]
25: 160 75 1 [141]
111: 160 75 1 [141]
112: 161 82 1 [141]
66: 164 75 1 [141]
32: 78 75 1 [141]
32: 75 82 1 [141]
23: 75 164 1 [141]
12: 90 87 1 [141]
82: 75 87 1 [141]
112: 135 164 1 [141]
32: 172 164 1 [141]
23: 164 75 1 [141]
66: 75 164 1 [141]
150: 5 87 1 [141]
121: 75 169 1 [141]
121: 75 107 1 [141]
101: 75 87 1 [141]
32: 55 75 1 [141]
32: 78 82 1 [141]
31: 75 81 1 [141]
31: 164 77 1 [141]
121: 87 82 1 [141]
94: 12 42 1 [141]
121: 9 74 1 [141]
32: 75 164 1 [141]
66: 75 22 1 [141]
72: 75 164 1 [141]
212: 75 164 1 [141]
32: 160 87 1 [141]
32: 160 75 1 [141]
12: 164 75 1 [141]
32: 164 50 1 [141]
73: 160 75 1 [141]
25: 160 75 1 [141]
122: 160 75 1 [141]
72: 164 75 1 [141]
53: 75 5 1 [141]
22: 161 75 1 [141]
32: 81 75 1 [141]
25: 55 75 1 [141]
221: 55 75 1 [141]
192: 120 147 1 [141]
122: 75 160 1 [141]
33: 77 164 1 [141]
31: 82 164 1 [141]
173: 87 75 1 [141]
173: 147 91 1 [141]
73: 135 75 1 [141]
73: 135 87 1 [141]
73: 161 87 1 [141]
212: 75 87 1 [141]
171: 164 75 1 [141]
66: 75 81 1 [141]
72: 164 160 1 [141]
102: 156 164 1 [141]
73: 75 74 1 [141]
95: 75 74 1 [141]
191: 90 75 1 [141]
211: 75 87 1 [141]
121: 161 75 1 [141]
122: 160 75 1 [141]
54: 55 87 1 [141]
12: 87 75 1 [141]
23: 160 82 1 [141]
142: 135 75 1 [141]
23: 160 87 1 [141]
31: 55 75 1 [141]
102: 120 5 1 [141]
223: 120 77 1 [141]
102: 120 5 1 [141]
31: 82 55 1 [141]
71: 82 50 1 [141]
71: 77 164 1 [141]
192: 164 75 1 [141]
31: 87 135 1 [141]
91: 164 107 1 [141]
66: 22 164 1 [141]
91: 160 75 1 [141]
95: 87 75 1 [141]
223: 87 75 1 [141]
72: 75 143 1 [141]
32: 75 154 1 [141]
23: 160 75 1 [141]
102: 120 5 1 [141]
92: 156 164 1 [141]
101: 164 75 1 [141]
32: 160 75 1 [141]
31: 75 160 1 [141]
212: 160 87 1 [141]
12: 160 75 1 [141]
191: 22 75 1 [141]
12: 75 87 1 [141]
32: 75 55 1 [141]
32: 75 160 1 [141]
73: 161 82 1 [141]
22: 82 75 1 [141]
211: 75 87 1 [141]
101: 75 67 1 [141]
41: 164 75 1 [141]
71: 16 75 1 [141]
95: 87 75 1 [141]
223: 164 75 1 [141]
202: 128 120 1 [141]
31: 55 75 1 [141]
171: 135 75 1 [141]
193: 164 161 1 [141]
181: 75 164 1 [141]
24: 160 75 1 [141]
32: 75 82 1 [141]
31: 82 50 1 [141]
31: 5 156 1 [141]
32: 156 5 1 [141]
73: 5 161 1 [141]
122: 75 164 1 [141]
102: 135 164 1 [141]
94: 75 164 1 [141]
73: 81 164 1 [141]
73: 81 164 1 [141]
132: 82 160 1 [141]
32: 82 75 1 [141]
66: 164 75 1 [141]
150: 75 164 1 [141]
102: 164 87 1 [141]
160: 164 75 1 [141]
32: 164 82 1 [141]
94: 172 161 1 [141]
31: 77 164 1 [141]
211: 77 164 1 [141]
73: 164 156 1 [141]
23: 75 164 1 [141]
31: 75 132 1 [141]
223: 75 81 1 [141]
73: 81 135 1 [141]
12: 81 75 1 [141]
32: 75 87 1 [141]
31: 87 75 1 [141]
73: 155 87 1 [141]
81: 164 75 1 [141]
31: 22 154 1 [141]
82: 135 164 1 [141]
81: 164 75 1 [141]
31: 160 82 1 [141]
91: 161 75 1 [141]
91: 161 87 1 [141]
32: 164 75 1 [141]
32: 160 75 1 [141]
32: 22 75 1 [141]
122: 50 75 1 [141]
223: 50 75 1 [141]
71: 55 164 1 [141]
81: 164 135 1 [141]
191: 164 75 1 [141]
223: 75 87 1 [141]
222: 164 75 1 [141]
142: 135 75 1 [141]
121: 87 161 1 [141]
72: 87 75 1 [141]
22: 161 75 1 [141]
121: 75 164 1 [141]
191: 74 169 1 [141]
191: 74 107 1 [141]
191: 26 169 1 [141]
191: 26 107 1 [141]
31: 74 26 1 [141]
31: 26 74 1 [141]
71: 77 164 1 [141]
61: 125 87 1 [141]
223: 109 134 1 [141]
112: 75 5 1 [141]
223: 75 164 1 [141]
32: 160 75 1 [141]
41: 26 75 1 [141]
31: 50 82 1 [141]
31: 75 164 1 [141]
95: 75 164 1 [141]
72: 164 55 1 [141]
32: 164 121 1 [141]
121: 75 77 1 [141]
73: 164 75 1 [141]
211: 164 87 1 [141]
81: 87 135 1 [141]
51: 5 161 1 [141]
23: 74 164 1 [141]
32: 164 87 1 [141]
23: 164 75 1 [141]
102: 91 5 1 [141]
121: 111 161 1 [141]
94: 87 161 1 [141]
111: 160 75 1 [141]
193: 75 161 1 [141]
93: 161 82 1 [141]
31: 164 49 1 [141]
102: 164 5 1 [141]
102: 164 77 1 [141]
24: 164 75 1 [141]
54: 164 75 1 [141]
53: 135 164 1 [141]
66: 164 87 1 [141]
82: 135 164 1 [141]
32: 87 82 1 [141]
91: 26 75 1 [141]
22: 68 161 1 [141]
31: 75 82 1 [141]
32: 87 75 1 [141]
102: 82 105 1 [141]
94: 87 164 1 [141]
221: 75 87 1 [141]
182: 156 135 1 [141]
41: 160 75 1 [141]
73: 160 75 1 [141]
73: 160 87 1 [141]
32: 164 135 1 [141]
192: 75 87 1 [141]
32: 74 75 1 [141]
32: 164 82 1 [141]
23: 87 75 1 [141]
132: 120 164 1 [141]
181: 120 164 1 [141]
102: 75 164 1 [141]
23: 75 164 1 [141]
101: 75 87 1 [141]
31: 164 75 1 [141]
95: 49 161 1 [141]
111: 75 49 1 [141]
23: 164 75 1 [141]
32: 13 154 1 [141]
42: 164 156 1 [141]
53: 12 164 1 [141]
23: 149 75 1 [141]
31: 164 156 1 [141]
31: 156 164 1 [141]
173: 156 135 1 [141]
23: 164 42 1 [141]
23: 107 42 1 [141]
191: 75 68 1 [141]
223: 164 75 1 [141]
72: 135 164 1 [141]
32: 164 49 1 [141]
32: 164 75 1 [141]
223: 77 91 1 [141]
160: 120 164 1 [141]
102: 120 5 1 [141]
23: 135 75 1 [141]
102: 87 75 1 [141]
112: 75 164 1 [141]
121: 75 160 1 [141]
25: 75 160 1 [141]
31: 75 160 1 [141]
73: 135 120 1 [141]
142: 75 147 1 [141]
23: 164 135 1 [141]
23: 154 75 1 [141]
73: 75 87 1 [141]
150: 164 75 1 [141]
12: 164 87 1 [141]
24: 77 164 1 [141]
222: 87 75 1 [141]
32: 75 74 1 [141]
22: 164 147 1 [141]
141: 164 75 1 [141]
23: 164 75 1 [141]
73: 164 135 1 [141]
82: 74 75 1 [141]
82: 75 74 1 [141]
65: 74 75 1 [141]
65: 75 74 1 [141]
112: 75 74 1 [141]
121: 75 164 1 [141]
23: 160 75 1 [141]
82: 5 5 1 [141]
211: 75 87 1 [141]
223: 87 82 1 [141]
111: 135 75 1 [141]
111: 135 87 1 [141]
42: 75 132 1 [141]
182: 75 74 1 [141]
31: 77 164 1 [141]
73: 164 75 1 [141]
53: 164 87 1 [141]
32: 164 147 1 [141]
32: 164 49 1 [141]
193: 164 75 1 [141]
22: 82 164 1 [141]
94: 75 74 1 [141]
32: 164 147 1 [141]
66: 164 87 1 [141]
182: 50 161 1 [141]
23: 164 75 1 [141]
31: 33 87 1 [141]
32: 87 33 1 [141]
201: 57 87 1 [141]
31: 164 87 1 [141]
82: 77 164 1 [141]
111: 153 5 1 [141]
181: 5 161 1 [141]
181: 5 164 1 [141]
82: 5 161 1 [141]
211: 164 135 1 [141]
81: 135 75 1 [141]
192: 87 75 1 [141]
73: 169 26 1 [141]
73: 107 26 1 [141]
223: 164 75 1 [141]
32: 90 10 1 [141]
25: 68 164 1 [141]
62: 164 132 1 [141]
73: 164 75 1 [141]
81: 164 135 1 [141]
82: 5 5 1 [141]
23: 146 87 1 [141]
72: 154 164 1 [141]
122: 74 164 1 [141]
121: 75 164 1 [141]
191: 6 75 1 [141]
53: 160 164 1 [141]
222: 75 87 1 [141]
102: 164 75 1 [141]
23: 26 164 1 [141]
121: 75 164 1 [141]
41: 77 164 1 [141]
73: 164 75 1 [141]
73: 164 87 1 [141]
22: 120 132 1 [141]
223: 135 75 1 [141]
91: 154 75 1 [141]
111: 161 75 1 [141]
122: 81 164 1 [141]
32: 164 147 1 [141]
32: 13 154 1 [141]
71: 135 13 1 [141]
42: 164 5 1 [141]
122: 74 164 1 [141]
72: 164 75 1 [141]
102: 132 75 1 [141]
24: 160 91 1 [141]
32: 164 132 1 [141]
22: 3 75 1 [141]
22: 3 135 1 [141]
31: 164 75 1 [141]
42: 164 5 1 [141]
53: 153 75 1 [141]
53: 3 75 1 [141]
221: 164 75 1 [141]
142: 33 75 1 [141]
193: 164 75 1 [141]
53: 55 164 1 [141]
193: 74 75 1 [141]
121: 75 22 1 [141]
121: 75 8 1 [141]
73: 81 75 1 [141]
102: 87 5 1 [141]
95: 164 42 1 [141]
81: 164 135 1 [141]
73: 75 161 1 [141]
73: 87 161 1 [141]
223: 134 75 1 [141]
141: 164 74 1 [141]
31: 147 135 1 [141]
42: 161 75 1 [141]
42: 161 87 1 [141]
72: 135 164 1 [141]
32: 120 75 1 [141]
31: 120 164 1 [141]
22: 160 87 1 [141]
160: 164 75 1 [141]
32: 75 160 1 [141]
31: 160 75 1 [141]
122: 164 75 1 [141]
221: 164 75 1 [141]
73: 164 135 1 [141]
171: 164 75 1 [141]
24: 164 147 1 [141]
73: 164 147 1 [141]
53: 22 75 1 [141]
95: 164 75 1 [141]
94: 55 164 1 [141]
22: 164 75 1 [141]
193: 75 87 1 [141]
53: 75 164 1 [141]
32: 120 82 1 [141]
223: 164 8 1 [141]
223: 8 164 1 [141]
223: 164 75 1 [141]
223: 8 75 1 [141]
72: 164 75 1 [141]
42: 161 75 1 [141]
42: 161 87 1 [141]
23: 75 87 1 [141]
121: 119 75 1 [141]
81: 8 161 1 [141]
23: 164 75 1 [141]
32: 75 87 1 [141]
173: 75 164 1 [141]
42: 161 75 1 [141]
42: 161 87 1 [141]
73: 49 68 1 [141]
81: 161 75 1 [141]
81: 161 87 1 [141]
23: 120 169 1 [141]
23: 120 107 1 [141]
82: 169 107 1 [141]
82: 107 169 1 [141]
112: 75 87 1 [141]
182: 50 135 1 [141]
23: 164 50 1 [141]
122: 75 87 1 [141]
122: 120 5 1 [141]
42: 75 87 1 [141]
23: 75 135 1 [141]
22: 26 75 1 [141]
171: 75 50 1 [141]
31: 55 75 1 [141]
23: 74 75 1 [141]
102: 74 161 1 [141]
31: 74 75 1 [141]
32: 75 74 1 [141]
223: 75 50 1 [141]
32: 164 75 1 [141]
73: 164 135 1 [141]
94: 82 77 1 [141]
94: 143 77 1 [141]
94: 3 77 1 [141]
94: 153 77 1 [141]
132: 119 164 1 [141]
12: 120 87 1 [141]
81: 75 82 1 [141]
31: 161 50 1 [141]
191: 156 120 1 [141]
91: 77 164 1 [141]
73: 77 164 1 [141]
22: 164 87 1 [141]
81: 22 161 1 [141]
212: 75 13 1 [141]
132: 55 75 1 [141]
102: 120 75 1 [141]
182: 120 75 1 [141]
122: 55 75 1 [141]
94: 156 5 1 [141]
202: 50 75 1 [141]
53: 74 118 1 [141]
111: 74 75 1 [141]
122: 75 164 1 [141]
102: 77 164 1 [141]
23: 77 135 1 [141]
202: 78 75 1 [141]
221: 78 87 1 [141]
112: 135 74 1 [141]
112: 135 75 1 [141]
112: 74 135 1 [141]
112: 74 75 1 [141]
112: 75 135 1 [141]
112: 75 74 1 [141]
32: 87 135 1 [141]
23: 164 75 1 [141]
54: 75 87 1 [141]
66: 74 160 1 [141]
22: 161 75 1 [141]
132: 161 75 1 [141]
182: 156 135 1 [141]
64: 75 87 1 [141]
221: 75 87 1 [141]
23: 75 164 1 [141]
182: 119 135 1 [141]
31: 161 50 1 [141]
31: 161 22 1 [141]
202: 75 160 1 [141]
193: 90 75 1 [141]
73: 90 75 1 [141]
66: 50 75 1 [141]
223: 164 75 1 [141]
54: 74 161 1 [141]
22: 161 82 1 [141]
22: 75 87 1 [141]
31: 82 120 1 [141]
31: 120 82 1 [141]
64: 135 132 1 [141]
173: 164 75 1 [141]
160: 164 75 1 [141]
132: 87 135 1 [141]
202: 75 160 1 [141]
223: 160 75 1 [141]
31: 42 75 1 [141]
31: 75 42 1 [141]
81: 156 135 1 [141]
12: 75 87 1 [141]
223: 135 164 1 [141]
23: 164 75 1 [141]
122: 26 75 1 [141]
82: 161 75 1 [141]
32: 82 75 1 [141]
101: 107 42 1 [141]
73: 164 55 1 [141]
32: 131 161 1 [141]
73: 164 75 1 [141]
22: 164 75 1 [141]
202: 75 164 1 [141]
31: 6 164 1 [141]
22: 164 75 1 [141]
22: 164 135 1 [141]
25: 164 75 1 [141]
212: 112 164 1 [141]
73: 164 16 1 [141]
142: 135 75 1 [141]
211: 161 87 1 [141]
66: 75 164 1 [141]
193: 172 75 1 [141]
73: 42 164 1 [141]
42: 161 75 1 [141]
201: 160 75 1 [141]
191: 160 75 1 [141]
25: 156 135 1 [141]
201: 75 156 1 [141]
73: 75 68 1 [141]
181: 75 135 1 [141]
193: 161 75 1 [141]
132: 75 87 1 [141]
132: 87 75 1 [141]
102: 167 164 1 [141]
24: 164 135 1 [141]
23: 110 75 1 [141]
23: 110 87 1 [141]
91: 135 75 1 [141]
91: 135 172 1 [141]
91: 135 82 1 [141]
25: 164 75 1 [141]
23: 74 147 1 [141]
73: 74 77 1 [141]
121: 75 5 1 [141]
32: 87 160 1 [141]
192: 135 82 1 [141]
31: 82 74 1 [141]
102: 82 135 1 [141]
23: 87 75 1 [141]
222: 55 75 1 [141]
22: 164 75 1 [141]
72: 5 155 1 [141]
32: 147 74 1 [141]
31: 74 147 1 [141]
202: 75 164 1 [141]
201: 135 82 1 [141]
211: 119 154 1 [141]
171: 75 77 1 [141]
223: 6 75 1 [141]
81: 6 75 1 [141]
95: 8 164 1 [141]
223: 75 33 1 [141]
121: 74 164 1 [141]
172: 75 161 1 [141]
61: 75 50 1 [141]
31: 161 75 1 [141]
32: 77 164 1 [141]
202: 160 75 1 [141]
222: 75 164 1 [141]
53: 85 164 1 [141]
95: 168 164 1 [141]
73: 168 164 1 [141]
41: 22 164 1 [141]
73: 71 26 1 [141]
24: 164 75 1 [141]
23: 75 16 1 [141]
171: 164 75 1 [141]
212: 75 164 1 [141]
132: 169 75 1 [141]
132: 107 75 1 [141]
72: 164 55 1 [141]
212: 74 75 1 [141]
91: 147 74 1 [141]
91: 74 147 1 [141]
32: 147 74 1 [141]
173: 75 87 1 [141]
22: 82 135 1 [141]
22: 50 75 1 [141]
102: 161 74 1 [141]
122: 74 75 1 [141]
31: 164 91 1 [141]
192: 74 153 1 [141]
94: 6 161 1 [141]
121: 75 161 1 [141]
222: 164 75 1 [141]
33: 50 75 1 [141]
32: 74 147 1 [141]
22: 77 75 1 [141]
193: 85 75 1 [141]
73: 75 87 1 [141]
111: 161 75 1 [141]
160: 132 75 1 [141]
193: 161 75 1 [141]
81: 161 75 1 [141]
31: 6 75 1 [141]
23: 135 164 1 [141]
182: 164 75 1 [141]
32: 87 164 1 [141]
41: 87 164 1 [141]
23: 75 5 1 [141]
41: 75 161 1 [141]
195: 82 135 1 [141]
182: 82 135 1 [141]
171: 77 75 1 [141]
25: 164 75 1 [141]
23: 154 164 1 [141]
41: 154 161 1 [141]
223: 164 135 1 [141]
121: 147 75 1 [141]
121: 74 75 1 [141]
94: 147 74 1 [141]
94: 74 147 1 [141]
81: 161 75 1 [141]
81: 161 75 1 [141]
121: 125 164 1 [141]
150: 81 75 1 [141]
32: 34 161 1 [141]
12: 75 87 1 [141]
31: 147 74 1 [141]
72: 35 135 1 [141]
212: 75 50 1 [141]
23: 147 75 1 [141]
23: 74 75 1 [141]
181: 164 75 1 [141]
32: 68 75 1 [141]
32: 81 164 1 [141]
193: 161 75 1 [141]
193: 161 87 1 [141]
23: 168 75 1 [141]
111: 75 69 1 [141]
12: 164 42 1 [141]
72: 164 75 1 [141]
22: 22 161 1 [141]
22: 164 161 1 [141]
171: 75 164 1 [141]
193: 161 75 1 [141]
23: 68 75 1 [141]
94: 68 161 1 [141]
132: 120 75 1 [141]
193: 82 161 1 [141]
23: 164 135 1 [141]
91: 164 75 1 [141]
23: 164 107 1 [141]
22: 164 5 1 [141]
81: 164 131 1 [141]
191: 134 75 1 [141]
223: 85 164 1 [141]
111: 126 75 1 [141]
223: 82 75 1 [141]
193: 161 75 1 [141]
95: 135 82 1 [141]
193: 75 161 1 [141]
94: 120 75 1 [141]
193: 75 161 1 [141]
23: 164 135 1 [141]
223: 50 38 1 [141]
223: 164 81 1 [141]
223: 81 164 1 [141]
32: 164 135 1 [141]
191: 161 16 1 [141]
25: 164 5 1 [141]
31: 164 75 1 [141]
121: 33 164 1 [141]
12: 156 75 1 [141]
112: 74 164 1 [141]
112: 74 77 1 [141]
212: 75 87 1 [141]
22: 77 75 1 [141]
